text,label
"#WATCH | You can see what it's really like for us as we police the streets during the #lockdown. This is how we're enforcing the #coronavirus social distancing measures. To everyone who's staying at home, you are lifesavers. We thank you #StayHomeSavesLives https://t.co/qbUFtRg4Sw.",anti
Elon Musk Free America Now K.I.D.S. Hump Day Happy Birthday Candace #ExtendTheLockdown #AskAGBarr #OPENAMERICANOW #EnoughIsEnough #wednesdaymorning OPEN UP AMERICA NOW?? STOP Listening to #FakeNewsEpidemic & the DemonRATS PROPAGANDA?? https://t.co/3sTrjIF0qQ.,anti
#29ABR | Mecklemburg flexibiliza orden de quedarse en casa https://t.co/oXFSPWiqSF #NorthCarolina #Charlotte #Mecklemburg #COVID19 #COVID?19 #ExtendTheLockdown #Quarantine #quedemonosencasa https://t.co/zudenjr5cK.,anti
@UrugwiroVillage @Rwandapolice @rwandagovernment #StayHomeSavesLives twese ni guma mu rugo turinde ubuzima bwacu n'abacu!! God bless Rwanda.,anti
"""Don't let Fox News fool you. 81 percent of Americans do not share the views of anti-quarantine protesters."" Legitimate news orgs need to put this in perspective & contextualize it. #coronavirus #coronavirusliar #stayhomestaysafe #protestlockdown https://t.co/GivjW8nrjn.",anti
"The new mobile from Apple, the quality, the fees, and the cheap price. Buy it now before the quantity runs out https://t.co/WdjfCLbnNN #ExtendTheLockdown.",anti
In fact Faaaaaaaaaaaaa 2 more weeks #Lockdown #COVID19 #shutdownsouthafrica #ExtendTheLockdown #extension https://t.co/d3WpX240eX.,anti
Respected P.M. sir of India. Please extend the lockdown period Because the situation not fully under controlled.if the lockdown period is over on 14th april then the virus spread again. So please consult with Health Ministry and #extendthelockdown period. @pmoindia @narendramodi.,anti
"As we wear face coverings, bring a smile to someone else's face with our new line of Facial hair mask by your plague Doctor https://t.co/lTRyV934zh via @etsy #etsystore #facemask #coronavirus #socialdistancing #COVID19 #quarantine #stayathome #protestlockdown #beardgang.",anti
@YasminDindar @Newzroom405 check this petition out! https://t.co/Z20V8FUjHk over 10 000 people have signed the petition for schools to stay closed for 2020 #ExtendTheLockdown #StayAtHome #Covid_19 https://t.co/ZIYoxnlvOe.,anti
Watch Avengers: Endgame and can't still believe u kill off 2 great characters @Marvel @MarvelStudios @RobertDowneyJr @Scarlett_Jo #lockdownuk #lockdown #StayHomeSavesLives.,anti
"Northampton NPT are out in #Northampton, #KingsHeath monitoring the virus compliance, the market was very quiet today #c7034 #StayHomeSavesLives #COVID19 @NorthantsPolice #clapforNHS https://t.co/nnJjMwAPfY.",anti
Hope you joined our team last night showing our appreciation to the dedicated staff of the #NHS during these difficult times... #NHS #clapforcarers #clapforourcarers #stayhomesaveslives @nghnhstrust @northantscoc https://t.co/XOo88Qo9gn.,anti
#CNNSOTU #asteroide #coronavirus #COVID19 #whitehousebriefing #govcuomo #cnnbreakingnews #coronadeutschland @mikebloomberg @smerconish @afneil @cnnpolitics #extendthelockdown #trump #newyork.,anti
"Pinukpuk MPS personnel conducted police presence to implement ECQ against COVID-19 and apprehended the violators of municipal ordinance regarding anti-muffler at Brgy. Junction, Pinukpuk. #operationbawbaw #teampnp #weserveandprotect #pnpkakampimo #STAYHOMESAVESLIVES https://t.co/kDh0Ki1oH5.",anti
Coach Zoom says the #TennesseeTitans DRAFT PICKS were TERRRRUBLE!! #nfl #ExtendTheLockdown #Legend #titansdraft https://t.co/Gl7URMuE4B.,anti
#WeAgreetoextension @BBCAfrica only the left few behind @Our_DA does not agree. #covid19southafrica #extendthelockdown.,anti
Take our anonymous poll: How hard are you really working at home? https://t.co/XAyLrmmjMT #covid_19 #Coronavirus #Coronavirustruth #isolationessentials #todolist #WorkFromHome #essentialwork #StayHomeSavesLives.,anti
Homeschool Days 1 & 2 Check out Joe Wicks PE @marksandspencer seeds scheme Helping dad's survive the Lockdown! #Covid-19 #School2020 #StayHomeSavesLives #CoronavirusLockdown https://t.co/ZVWPsqpaH8 https://t.co/lS3mQOG1gK.,anti
@mayorofla #losangeles #covid_19 #californiansforall #protestlockdown #DTLA @KTLA #freedom https://t.co/Oj0s4eiBN1.,anti
I have been saying this for past many days.... #extendthelockdown.,anti
#stayhomesaveslives #stayhomesaveslives #stayathome.,anti
And yet the media are pressing the government to end lockdown and open non essential shops. And who will they blame for such catastrophic loss of life? The government of course. #extendthelockdown @borisjohnson #coronavirus #nonessential #stayhomesavelives.,anti
"Why don't those #ProtestLockdown go to hospitals, help healthcare workers since they don't believe #coronavirus is a threat and show how #Christian they are by helping those in need like #Jesus did -answer-they won't because they are #Hypocrites and #cowards.",anti
Moving ...donate now!! #StayHomeSavesLives.,anti
Happy 27th work anniversary to me with @warkspolice still love my dream job #WeAreTeamWarwickshire. 5 of the 13 of us still serving #proudtoserve #StayHomeSavesLives #policefamily https://t.co/rdqBlRhf8o.,anti
RT @MENnewsdesk: A strong message to anyone thinking about meeting with friends over the Easter weekend #StayHomeSavesLives https://t.co/9b�.,anti
Really So Relatable #PUBG @chrishemsworth @NetflixFilm @netflix i feel the same @RandeepHooda #ExtractionOnNetflix #Extraction #ExtendTheLockdown #PUBG #WinnerWinnerChickenDinner ?? https://t.co/5vumeQbljy.,anti
#extendthelockdown #indiadeservesbetter #indiafightscorona #COVID19 #COVIDIOT #canadacovid19 #covid_19 #CTV #CBC #popefrancis.,anti
"Lockdown? No more running around for stamp paper, printing services and meetings for signing contracts. Digital contracts now available with https://t.co/0iy8Fyotr5 #ExtendTheLockdown #coronavirus #payments #escrow #banking #digital #DigitalEscrow #SabsePehleEscrow https://t.co/4gvM6iz5xx.",anti
"@Independent It might be that it was done by someone who didnt know she was a coronavirus volunteer but they notice her driving around, since all the hate media is spreading and cause of the campagne #StayHomeSavesLives which somehow was understood as eve",anti
#29ABR | Preocupaci�n ante posible escasez de carne https://t.co/1T0ybEFT35 #USA #EEUU #COVID?19 #Covid19Ec #ExtendTheLockdown #QuedemosnoEnCasa https://t.co/nbZ1680BR2.,anti
"This is hard. It's needed. Stay safe and remember we are ALL in the same boat here. Be kind, take a breath and #StayHomeSavesLives.",anti
"@pmoindia @narendramodi @linkedin #extendthelockdown As of now, no vaccine and no treatment for this highly contagious disease. Lockdown saved our country to a level by decreasing the spread when compared to other countries. India was Highest population c",anti
"Wow! I can't imagine what it is like to work with all that fear, the discomfort of it all. And this are the lucky ones with appropriate protection. Obviously worse without it. ? #StayHomeSavesLives.",anti
Learn Ethical Hacking From Scratch.learn with udemy https://t.co/9Gr1LkSWej #progarmming #hacker #courses #udemy #ExtendTheLockdown.,anti
RT @MENnewsdesk: A strong message to anyone thinking about meeting with friends over the Easter weekend #StayHomeSavesLives https://t.co/9b�.,anti
More news from the front: what #quarantine in #Montreal is like: https://t.co/7Vk0nmbq6d #FlattentheCurve #Staythefuckathome #StayHomeSavesLives #stayhomestaysafe #coronavirusCanada #covid19 #writing #amwriting #writingcommunity #cavabienaller.,anti
This is me every morning before I brush my teeth but after I pee. LMAO! #coronalockdown #stayhomesaveslives.,anti
#extendthelockdown #extendlockdown #penceisanidiot #penceisamoron #penceisanass Jews elon musk irrfan Khan happy birthday candace seokmin odyssey wonho https://t.co/UD2bUAYFLL.,anti
#SesionDeControl #ExtendTheLockdown #confinement #InternationalDanceDay #Desescalada #COVID2019 #asteroide Espa�a no quieren investigar la viol�ncia pol�tica y franquista contra Catalu�a �Viva la democracia en Espa�a! Turquia + cerca DDHH + lejos https://t.co/bwJ9OBqDRs.,anti
With this numbers #ExtendTheLockdown.,anti
#SM_???_?? #WelcomEXOPrincess wonho #Welcomebackwonho Notifications Happy Birthday Candace Elon Musk #ExtendTheLockdown seokmin #WallpaperWednesday Jared Kushner #PenceIsAnIdiot #CouldUseABeer NCAA #wellbeingwednesday G League K.I.D.S Blink 182 https://t.co/4Z9oUwy5La.,anti
@bbclaurak Nearly 1000 deaths a day is not good news. Honestly I reckon a Tory could shoot you and you would say its good as the bullet was made in Britain rather than call them out #bias #StayHomeSavesLives.,anti
Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: Elon Musk @elonmusk is asshoe https://t.co/FFiBjoiCF6.,anti
"@GOVUK Mixed messages. #StayHomeSavesLives is the message, ONLY go out for essential basics, then this bloody government allow non-essential retail to remain open flogging compost, seeds, paint and notebooks. Staff travel in by bus exposed to God knows wh",anti
@DrSYQuraishi Great enthusiasm and determination with vision of New India. #Ramadan #Ramzan #coronavirus #ExtendTheLockdown Incompetent @AnilDeshmukhNCP @CMOMaharashtra @PawarSpeaks @rautsanjay61 @UddhavThackarey ?????? ?????? #rammarathe9 @Dev_Fadnavis @,anti
"Syndrome down, but my money up. #money #COVID19 #ExtendTheLockdown #.",anti
Let's talk Telkom Data Ungabi Offline ngikhona. #extendthelockdown https://t.co/sir7Bwa8xc.,anti
How many times have you eaten Maggi during this quarantine/lockdown period? #happybirthdayoviya #bangalorerains #banrss #israel #religiousfreedom #extendthelockdown #historicalyear1948 #zaynmalik #rknagar #COVID19 #uscirfannualreport2020 #kedarnathtemple #nifty #ashishnehra.,anti
Lebanon economic protest turns violent #lebanon #lockdownend #tripoli #coronavirus #coronaviruseffect #COVID19 #protestlockdown #letestnews https://t.co/dOTXsbaGyc.,anti
Evening snack Stay at home Perintah Kawalan Pergerakan @Kedai Bawah Rumah Sun 22 March 2020 #StayHomeSavesLives #SmartBizFromHome #EKVirusFight #StayStrongMalaysia #MovementControlOrder #StayHomeChallenge� https://t.co/sp1rLk8q1M.,anti
#29ABR | Mecklemburg flexibiliza orden de quedarse en casa https://t.co/oXFSPWiqSF #NorthCarolina #Charlotte #Mecklemburg #COVID19 #COVID?19 #ExtendTheLockdown #Quarantine #quedemonosencasa https://t.co/pLVQS0n746.,anti
"#donotopencalifornia You've been a terrific example of intelligence so far, #California, don't blow it now! #extendthelockdown #besafe #trumppandemicfailure #stayhome #inthistogether #socialdistancing #healthcareworkers #takecareofeachother #beatcovid19.",anti
#extendthelockdown #wetherspoons #dailybriefinguk #borisbaby #itsaboy #internationaldanceday #postalworkersday #pmqs #nsfwtwitter #buymynudes #buymycontent #sellingcontent #sellingpictures #sellingvids #feetfettish #ass #slut #pussy #feetbuyers #horny #dm #paypal #nudes DM to buy https://t.co/4VPf7pCjs0.,anti
"One of the most accurate, factual writings of our country under Donald Trump. #trump #COVID19 #coronavirus #extendthelockdown #wednesdaymorning #remdesivir #treason #MSNBC #CNN #ABC #NBC #CBS #https://m.facebook.com/story.php?story_fbid=10158122334306390&id=718841389?sfnsn=mo.",anti
"RT @iam_chrisbenson: please dont fall for this, its a scam @UBAGroup @UBACares kindly retweet to save lives. #extendthelockdown #prayfor�.",anti
Northampton NPT have been out in #Northampton #Lumbertubs #Upton #Collingtree #Southfields monitoring the virus compliance. #c7125 #c7153 #p982 #stayhomesaveslives #COVID19 @northantspolice https://t.co/3NUOVmXNnW.,anti
#stayhome #stayhomesaveslives #doyourpart #flattenthecurve #weareallinthistogether #florida #beresponsible #elderly #health.,anti
RT @mcb_sa: Made by Rosie aged 5 #StayHomeSavesLives ?@SuffolkPolice? https://t.co/XIrl2sBs2g.,anti
May Day hindi. Lock down ke sipahi kaun? https://t.co/TH5zGVWuuF #ExtendTheLockdown.,anti
#pune @collectorpune1 @collectorpune @pmcpune @punecitypolice #pune lockdown #extendthelockdown.,anti
"People asking for this lockdown not to be extended are confusing me... Ankere Matamela made it rain for six months and slid in with those levels. So basically wah still under lockdown,net nje we'll be between levelsfor about 6 months... #ExtendTheLockdown.",anti
"@pmoindia @narendramodi @linkedin #extendthelockdown As of now, no vaccine and no treatment for this highly contagious disease. Lockdown saved our country to a level by decreasing the spread when compared to other countries. India was Highest population c",anti
2 Beautiful Images Makes Every Indian Proud... A Mosque In Pune Turned Into Quarantine Centre... A Mandir in Andhra Also Turned Into Quarantine Centre... Awesome... Spread Love Not Hatred #ExtendTheLockdown #coronavirus #StandTogether #UddhavThackeray https://t.co/tK6Won5nYw.,anti
"This is in Los Angeles, where there are 50 deaths a day from coronavirus. #stayhomesaveslives.",anti
@AP @AngrierWHStaff No one knows how this virus will effect them young or old. Your life is worth more than money #StayHomeSavesLives.,anti
@zazoo_ @mysterysnowball @optom @eyeanatomyrocks @eyedoctorreshma @spencerfiona @emilybeet1 @rcemdean @rcempolicyvp @vazir69 @davidmonk999 @cambschiefsupt @cambridge_law @brownskitchen @fellowesracing @csuptmarkg @cambsdcc_JG @baileyandy80 @lorraiszeremet,anti
"Northampton NPT are out in #Northampton monitoring the virus compliance, so go so far, All Saints #c7173 #StayHomeSavesLives #COVID19 @NorthantsPolice #clapforNHS https://t.co/LsQGYXjlFM.",anti
it's time for martial law. they should be forcibly dispersed. I'm scared that could cause escalation. but showing them the definition of pandemic in a dictionary has done absolutely nothing. it's starting to be a lot of people & we can't let them kill w/ #COVID19 #ProtestLockdown.,anti
"This is pretty clear, if it's not essential travel stay at home. Thanks to @NWPolice , police forces across Wales & UK. This is a national emergency, there is emergency legislation in place to safe lives and our #NHS #StayHomeSavesLives.",anti
@GOVUK We are in the at risk category#stayhomesaveslives.,anti
"@Subroto67218471 Absolutely, being personal is exactly that and people need #Human2Human more than ever right now This was my niece on the streets of her home town #Accrington in the #NorthWest last night #NHSheroes #StayHomeSavesLives https://t.co/V7981u",anti
Heal the world. #stayathome #stayhome #stayhomesaveslives #lockdown.,anti
@TheWarMonitor YEP! Protests work my friends! Today at 11:30am downtown Los Angeles city hall ! #protestlockdown #downtownla #cityhall #openla #opencalifornianow #liberatecalifornia #losangeles.,anti
#chicago #stayhomesaveslives #lorilightfoot https://t.co/W9RRm3otuG.,anti
