index,text,label
2595,Coronavirus: Champions League and europa league finals officially postponed and could be scrapped altogether https://t.co/UTrkfs5ypV #reopenamerica #hantavirus #21dayslockdown #notdying4wallstreet #isolatemorrissey #COVIDIDIOTS #tuesdayvibes.,pro
2596,#reopenamerica.,pro
2597,@raleighpolice unconstitutionally dispersed #reopennc #reopenamerica.,pro
2598,"Coronavirus: 'Healthy' boy Ismail Mohamed Abdulwahab, 13, is youngest UK victim https://t.co/lDp7aqbRub #COVID19 #coronavirus #StayAtHome #StayHomeSavesLives https://t.co/rJJYt6ZHig.",anti
2599,How Are You All Friend.Please Link SIgnup $100 free giveaway maney please signup now anyway linksignup now... https://t.co/LvIz89e0Nt #ReopenAmerica #NotDying4WallStreet #TerrenceMcNally #DieForTheDow #CoronavirusLockdown #Carolina #makemoney #maney #online https://t.co/Jy93WIT5n7.,pro
2600,A lot of Michiganders are realizing the frightening power of government. Not only should Michigan reopen - but they should also consider curbing the power of their governor. Maybe recall her while they're at it . . . #ReopenAmerica https://t.co/Yoor7NmpFl.,pro
2601,I'm beginning to think that the United States is a threat to global public health. #reopenamerica #covid_19 #coronavirus #selfish #elderlylivesmatter #prolife #nevertrump #nevergop #republicansarekillingus.,pro
2602,"For those yelling to #ReopenAmerica imagine if every cop, fireman, 911 operator, EMT, grocery store employee, farmer, truck driver, garbage collector, etc is OUT SICK for 2-3 weeks over 3-4 months. Preserving life isn't the only goal. #criticalinfrastructure #rememberthesuperdome.",pro
2603,Graphic design resources. #coronaviruslockdown #coronavirusupdate #stayathomeorder #COVIDIDIOTS #reopenamerica #covid19 #hantavirus Available at : https://t.co/94DejhC5yO.,pro
2604,"RT @iam_chrisbenson: please dont fall for this, its a scam @UBAGroup @UBACares kindly retweet to save lives. #extendthelockdown #prayfor�.",anti
2605,"Di passager kgopela le nthuse, is @Vericred scam of what? Why would I pay my @Official_TUT debt ko account ya bone? Where did they source taba yaore I owe TUT? @Modumo_Mokonoto Ke worried ka balance eo fela #ExtendTheLockdown #COVID19 #Day33ofLockdown https://t.co/e6DUFXAKbZ.",anti
2606,"#OperationMockingbird in full effect. #ExtendTheLockdown my ass, it's time to #ReopenAmerica https://t.co/43k30Tzeol.",anti
2607,#tucker tuckercarlsontonight showing us #facts so we are more likely to get #coronavirus by sitting at home and less likely to get it if we are outside?!?!? #reopenamerica #opennewyork #opentheeconomy #april22� https://t.co/9kpSRHWv5Y.,pro
2608,"Opponents of #ClimateAction asked future generations to #DieForTheDow, didn't they? Are they the same folks who want to #ReopenAmerica and #Die4WallStreet? Or is it the young ones asking #Boomers to sacrifice? https://t.co/cQ1OJ55Bnt.",pro
2609,This is sad and #Idiots want to #ReopenAmerica.,pro
2610,The #ReopenAmerica kickoff should be a big MAGAt rally where trump and family hug and shake hands with all attendees. All the House and Senate Repub sycophants should participate to show Americans how safe it is.,pro
2611,*Do you want to learn hw to make money using crypto currency like bitcoin and ethereum? * Then just click the link below to join our WhatsApp group Follow this link to join my WhatsApp group: https://t.co/CYQ1wsEaM9 #ExtendTheLockdown https://t.co/p08OGpg0mH.,anti
2612,"NCAA Fire & Desire #AskAGBarr Elon Musk Feel No Ways #WednesdayWisdom Amash #ExtendTheLockdown #SM_???_?? #wednesdaymorning https://t.co/6kZ53wEI9E https://t.co/VSpAyctezv Jn 14:6 Jesus said I am the way the truth & the life Trust Christ Jesus, Savior https://t.co/UkpHML06iq https://t.co/NRryMckXbr.",anti
2613,@piersmorgan our coppers did it right. All social distancing. Respect and love to @ClevelandPolice fire and ambulance and all other #keyworkers #thankyoukeyworkers #clapforNHS #StayHomeSavesLives.,anti
2614,"I'm going shopping, then dinner and a movie. #reopentexas #reopenamerica.",pro
2615,#reopenamerica.,pro
2616,Already booked #profit at 1.2080 (#32PIPS) in Sell #GBPCHF https://t.co/1Sl9R2Hrqi @BoESouthEast @CommBank @ClevelandFed @sffed @RoyalBank_Rugby @jodrellbank @ChiMarathon @EmiratesNBD_AE @HalifaxBank @BancoEstado @br_tradingview @DailyFXasia #ExtendTheLockdown #COVID19 #FX?.,anti
2617,"@NYGovCuomo @GovMurphy why hasnt #NewYork #NewJersey recieved @AbbottNews #TestTestTest for #TestingTestingTesting In order to #ReOpenNY #ReOpenNJ #ReopenAmerica we need this kind of #Testing especially for @usedgov @NYPD @FDNY staff, to feel safe! #NYC #",pro
2618,@tedcruz @johncornyn @michellemalkin @saragonzalestx @watchchad @govabbott @repchiproy @J_wade_miller @charliekirk11 @grahamallen_1 #americafirst #reopenamerica.,pro
2619,#Buildings being reopened to help deal with #COVID19 might have to deal with heavy metals and #bacteria in #water pipes #infrastructure #reopenamerica #getbacktowork #publichealth #cleanwater https://t.co/wP0Uq22Yo8.,pro
2620,"#Stocks end the day higher after see saw session #Dow UP 33, #Nasdaq UP 139, #SP500 UP 16 #joblessclaims #ReopenAmerica @KNX1070 @MottekOnMoney @VickyMooreNews @KNXDickHelton.",pro
2621,@KTLA WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. https://t.co/HwUkncV0nj #operationgridlock #reopenamerica PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! Tomorrow in #LosAngeles at Cit,pro
2622,@IngrahamAngle The #Coronavirus and it's associated threat to the relatively small group of at-risk individuals is not going to end magically anytime soon BUT the FOCUS needs to shift to SAVING THE COUNTRY and the RESTORATION of NORMALCY for the American ,pro
2623,@ActualidadRT #StayHomeSavesLives.,anti
2624,I will High Quality Google Review and WebSite Review Sell. Please Contact Me: Skype: GoogleReview24 Payment Method: Paypal and Payoneer Master Card. Thanks You... https://t.co/kAK59TiWxr #NotDying4WallStreet #StayAtHomeOrder #ReopenAmerica #TuesdayThoughts #GeneralStrike.,pro
2625,Crazy !!! #stayhomesaveslives.,anti
2626,"This is not a Democrat or Republican thing, this is an American thing and people need to stand up and let these tyrants in power know we will not abide by their tyrannical rule any longer. #reopenamericanow #reopenamerica #wuhan #lockdown #americafirst.",pro
2627,#liberatenewjersey #firefauci #endthefed end the #quarantine end the #curfew end the #lockdown end the #shutdown #lockdownrebellion #reopenamerica #liberatenewhampshire #liberatemichigan #liberateohio #liberateminnesota https://t.co/6yj5iJCa7e.,pro
2628,#extendthelockdown @sowetanlive @city_press @city_press @_cosatu @presidencyza #coronavirussouthafrica #fightagainstcorona @nydailynews @nytimes @donaldindenial @imfnews @imflive @imfspokesperson @breakingnews @thebricspost @tbpnews2018 @chinadaily @pdchina @ajenglish https://t.co/9ynD0lP6iD.,anti
2629,"RETWEET! BANNED VIDEO: BILL GATES, MIKE BLOOMBERG, GEORGE SOROS, OPERAH WINFREY, WARREN BUFFET, TED TURNER & DAVID ROCKEFELLER WITH THE RICKEFELLER FOUNDATION PLANNED THIS HOAX AND DEPOPULATION AGENDA A DECADE AGO!!! #coronahoax #reopenamerica https://t.co/XxoHAt7Pe0.",pro
2630,Homeschool Days 1 & 2 Check out Joe Wicks PE @marksandspencer seeds scheme Helping dad's survive the Lockdown! #Covid-19 #School2020 #StayHomeSavesLives #CoronavirusLockdown https://t.co/ZVWPsqpaH8 https://t.co/lS3mQOG1gK.,anti
2631,"FREEDOM RALLY! Come stand with us tomorrow at 1PM in San Diego. #ReOpenCA #TimeToOpen @ReopenCa #ReopenAmerica #ReopenAmericaNow #ReOpenCalifornia If you are on Facebook, join the groups Reopen California. Similar Groups have formed for other states. https://t.co/7w5bPivtvM https://t.co/vvfds4LuB0.",pro
2632,RT @maltyhops: when you haven't profited off someone else's labor in 6 days #ReopenAmerica https://t.co/IxmZzY85bX.,pro
2633,My new article @EuropeInterest on how the most loyal members of the #Trumpcult have infected themselves with the #coronavirus to make their leader feel better for a few days. #reopenamerica #donaldtrump @realdonaldtrump https://t.co/ahJdLifMkA.,pro
2634,#CBS is just another one of China's Propaganda Outlets!! Same with all LameStream #MSM machines! Tune them out! #americafirst #reopenamerica #trump2020.,pro
2635,#ExtendTheLockdown.,anti
2636,Do you want to Reopen America to save Wall St and risk people's lives? Vote below. #stayathomeorder #coronaviruslockdown #gopdeathpanels #reopenamerica #hantavirus #COVIDIDIOTS #COVID19 #COVID?19 #generalstrike.,pro
2637,"The @NHSuk are working around the clock to treat the #COVID19 patients. While they are fighting for us, we want to support them. We are providing free consulting and access to our tools to anyone aiding against Covid-19. @nhsengland @WHO #stayhomesaveslives #coronavirus.",anti
2638,it's time for martial law. they should be forcibly dispersed. I'm scared that could cause escalation. but showing them the definition of pandemic in a dictionary has done absolutely nothing. it's starting to be a lot of people & we can't let them kill w/ #COVID19 #ProtestLockdown.,anti
2639,"RT @3Xtraders: Texas oilmen, and the Fracking industry, want to #ReopenAmerica? Sucks to be them, I guess.",pro
2640,@TVP_WestBerks If you're out patrolling Calcot on Sunday please come and say hi (from a safe distance) and cheer me on whilst I safely cycle 100 miles from my drive to support the NHS and local hospitals through @RoyalBerksChar #StayHomeSavesLives https:/,anti
2641,Anyone who attends a rally or protest to #ReopenAmerica should be refused healthcare treatment when they contract covid-19.,pro
2642,"#Trump forcing meat plants to stay open despite substantial #COVID19 spread. Elon Musk tweeting ignorant nonsense. #QuarantineLife gives us another unsurprising day. #ExtendTheLockdown & #StayHome if you can! PS- please don't call us all pedophiles for talking shit, Elon https://t.co/tGGWQG0zQF.",anti
2643,@ArvindKejriwal @msisodia @DelhiPolice anybody is going to take any action... Or we are going to suffer because of them and you for not doing your duties accordingly... #extendthelockdown.,anti
2644,"Folks, #ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, & lawsuits are for. Get started now. #betheactivist #takebackamerica #1A #2a #tcot #ccot #riseup #liberty #covidfascism #reopenamerica https://t.co/xEvodHsG3O.",pro
2645,@ICEgov @DHS_Wolf @DHSgov is this really necessary? Americans are locked up in their homes yet criminals and illegal aliens are released? Tell me where this makes sense? #riseup #reopenamerica #americafirst https://t.co/QbfYvRSWvh.,pro
2646,Yes!!! I shout out with you! #reopenamerica #operationgridlock.,pro
2647,"PRESIDENT FAUCI? The head of the NIAID (for 35 YEARS) says America should be LOCKED DOWN until ""no new cases, no new deaths."" But President Trump wanted to #ReopenAmerica by Easter. Is @realdonaldtrump really gonna let Fauci become the de facto president?",pro
2648,@me_think_free #ReopenAmerica #plannedemic https://t.co/qrDCGwOr49.,pro
2649,RT @tony7perfect: The same people that #ProtestLockdown also protest anything that benefits ALL people such as The affordable care act Gu�.,anti
2650,"@dccra Trump initially downplayed COVID-19 and called it a media hoax. His numbers went down. 3 weeks later, he did a 180, tried to stay on script, and his numbers went up. Today, he wants to #ReopenAmerica while infections are on the rise. The POS is utt",pro
2651,Should continue until the virus threat is minimized to lowest possible level. Otherwise the 21 days lockdown will have no effect. #extendthelockdown.,anti
2652,Amash views fire & desire Elon Musk NCAA #askagbarr #wednesdaywisdom #SM_???_?? #extendthelockdown #internationaldanceday #wednesdaymorning #denimday #assassinscreed #COVID19 #animalcrossing #pmqs #gainszn https://t.co/79PbIO9jTI.,anti
2653,@ASU with 15 students testing positive for COVID-19. #reopenamerica #ASU #covidactnow #coronavirus #arizona https://t.co/tTz9RJeSBd.,pro
2654,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs #extendthelockdown #donotopencalifornianow Also libs: Elon Musk @elonmusk is asshoe Also libs: wypipo https://t.co/y818MHVaHX.,anti
2655,@GovBillLee @TNDeptofHealth so this until Tuesday? Then the #coronavirus #COVID19 threat is over right? #extendthelockdown #recallleetn.,anti
2656,Colleagues @StaffsPolice will continue to be out & about 24/7 ensuring we all understand why we need to follow the guidance & underlining that together we can all help to save lives - a necessary act of sacrifice & love for each other in extraordinary times #StayHomeSavesLives.,anti
2657,#breakingnews #endstayathome #endthelockdownnow #gooutside #endthelockdown #openamerica #openamericaagain #openup #opentheusa #stayathomeorder #lockdown #stayathomeprotest #protestlockdowns #opennow #propaganda #wethepeople #trumppressconf #tyranny #endtheshutdown #opennow #OPEN.,anti
2658,Give me the science anytime over the liars and sycophants of this circus admin. #wherearethetests #ibelieveinthescience #COVID19 #mckinsey #economics #reopenamerica safely using #science.,pro
2659,"RT @NPASSouthWest: An empty A303.. Well done everyone, keep up the good work #StayHomeSavesLives #COVID19 @HighwaysEngland @ASPolice http�.",anti
2660,Virus Death Rate Math 101 NO LOCKDOWN 80% Marburg 71% Ebola 33% Smallpox 30% MERS-CoV 12% Hantavirus 9.6% SARS CoV 2.5% Dengue 2.3% SARS CoV2 LOCKDOWN <1% Influenza (including Covid-19) So why again the great American lockup? We allow it. #ReopenAmerica.,pro
2661,"@VitalVegas @TheLINQ would be a good choice for ""beginning"" reopen. So would @PHVegas. Both properties can cater well to party crowds. We may not see substantial #'s soon, but the guests that will come, are going to want to party! #coronavirus #vegasshutd",pro
2662,How Are You All Friend.Please Link SIgnup $100 free giveaway maney please signup now anyway linksignup now... https://t.co/cYCMdoObAq #ReopenAmerica #NotDying4WallStreet #TerrenceMcNally #DieForTheDow #CoronavirusLockdown #Carolina #makemoney #maney #online https://t.co/lTwtllt1Z2.,pro
2663,This is what the cost of panic and this shutdown truly are.Its not about the rich they will be fine its about people like this and there are millions of them that don't know how they will support their families. Decisions have consequences. #reopenamerica.,pro
2664,This is disgusting & so predictable by #Democrats Move the goal posts 4 reopening- destroy economy.. put impossible standards to reopen & then blame every subsequent death on #Trump @SpeakerPelosi @adamschiff #KAG2020 #walkaway #reopenamerica #covid_19 https://t.co/xm2dmjWc43.,pro
2665,"@realDonaldTrump this protesting is happening bc u gave ur minions the rite of passage when u deliberately threw WHO under the bus & ignited ""fire dr. fauci"" chants. ur the reason this is happening & more. ignorant fools. don't even dare call a dr when ur",anti
