index,text,label
4010,Leftist media: Florida will be the next Italy. Florida: *Does n't even come close to prediction* Leftist media: We need to ExtendTheLockdown florida desantis wednesdaythoughts.,anti
4011,Well the funny thing is those areas where the rallies were are least impacted. Right now even Gov. Cuomo is talking about,pro
4012,"It 's been a heartbreaking couple of weeks here The seasonal businesses will be killed if this is n't over by the summer If this goes on too long, we wo n't survive … This is going to kill small-town America before it 's too l",pro
4013,you are controlled by the squad pathetic that this rookie group can railroad you! pelosipork stayathomeorder mycovidstory coronaviruslockdown covid19out bullshitleftwingporkfilledbill.,pro
4014,"Northern Irish Marathon Runner has a very simple message for you going into the weekend, which WILL help save lives … sportsafestrong stayathomeni stayhomesaveslives",anti
4015,Here we go! This STUPID HYSTERIA will kill FAR MORE PEOPLE! Coronavirus jailbreak: freed inmate threatens to kill woman with knife,pro
4016,"Well, they could n't use H1N1 as a Trojan horse to advance an authoritarian socialist agenda. Enough with the bullshit already the American people see right through it and are n't having any bit of it. getbacktowork.",pro
4017,Gyms should not be included in the first 2 phases of ?? covid19 COVID?19 x OPENAMERICANOW.,pro
4018,"Day 21 of self-isolation: The bubonic plague, spanish flu, smallpox … You do n't really hear about the economic effects it had on society.",pro
4019,ARE YOU LOOKING FOR UNIQUE CORPORATE OR BUSINESS BRAND IDENTITY CONTACT ME CoronavirusLockdown 0325_YouMakeSKZStay ?????_????? NuncaMas StayAtHomeOrder mfacadets36 Hantavirus Asterix NotDying4WallStreet,pro
4020,"3. For as many American flags as you see, there are just as many QAnon flags the flags with the stars in a Q. This is nothing but a cleverly crafted tRump rally that aims to take attention away from crisis. COVID19",anti
4021,"Look what has done in 3+ years in office Vs The theft of our tax dollars corruption PayToPlay, and filth homelessness and illegalimmigration delivered by these politicians. americafirst lawday",pro
4022,"Again, consequences. now thecureisworse billofrights constitutionovercoronavirus.",pro
4023,Patriots FlipThisPoll that 's fake due to Soros Democrats BOTS paid trolls Trump2020 WWG1WGA Harrisburg PA END: COVID19 StayHome ReopenPA VoteRedToSaveAmerica from tyrannical Commie Democrats.,pro
4024,A strong message to anyone thinking about meeting with friends over the Easter weekend StayHomeSavesLives,anti
4025,"If you 're opposed to the movement, please sign this pledge",pro
4026,Still think self isolation and quarantine are worth it? people are really suffering out here You can treat the sick but now people 's lives are being ruined by the vast minority. COVID?19,pro
4027,How Are You All Friend.Please Link SIgnup $100 free giveaway maney please signup now anyway linksignup now … NotDying4WallStreet TerrenceMcNally DieForTheDow CoronavirusLockdown Carolina makemoney maney online,pro
4028,"Folks, ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, lawsuits are for. Correct Get started now. betheactivist takebackamerica 1A 2a tcot ccot riseup liberty covidfascism",pro
4029,Love the support- would be great if those who 've stockpiled ppe would consider donating to the FrontLineHeroes EssentialWorkers GetMePPE StayHomeSavesLives COVID19,anti
4030,And now we know why Trump wants to by Easter. 25thamendmentnow 25thamendment trumpliesamericansdie trumpslump trumpsucks.,pro
4031,firefauci !!!,pro
4032,"And of course, let 's be realistic with how much time students can spend learning at home. The rhythm at home is different from school. Experts agree that a few hours is enough … another good read here ?? StayHomeSavesLives LearnFromHome teachingduringcoronavirus.",anti
4033,"There are people out there who actually want to EXTEND the lockdown?! If this is you, you 're either: a a fearful hypochondriac b under mass mind control c unemployed before all this anyway extendthelockdown endthelockdown.",anti
4034,This is what working Americans want. coronavirus texas flyeaglesfly florida reopentexas.,pro
4035,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: Elon Musk is asshoe,anti
4036,"First Kudi App your all purpose financial app, gives you absolute control over your finance. Tap the link below to watch btc crypto Eth FRM extendthelockdown Nigeria.",anti
4037,I love how the same politicians who say I'm not a scientist but … when discussing ClimateChange now cite science as their guiding principle for covid coronavirus.,pro
4038,"Apt what 's maeve robot character says in Westworldseason3 Ep.2: If there 's one thing I know about human nature, is that your stupidity is only eclipsed by your laziness. Stop lazy thinking; StayHomeSavesLives COVID19.",anti
4039,Coronavirus Lock Home Logo by Shawon JS NotDying4WallStreet CoronavirusLockdown Cuomo StayAtHomeOrder TuesdayThoughts Coronaaustralia Hantavirus Chan Cam_Newton.,pro
4040,Unless you are in a blue state. are going to make sure their states are completely insolvent. Their residents wo n't be able to breath under the additional tax burdens.,pro
4041,thecureisworse constitutionovercoronavirus billofrights reopennc.,pro
4042,ExtendTheLockdown More then 74 cases of COVID?19 in Karachi reported positive today that are all locally transmitted. This is highest no. of cases reported in any city of Pak in a single day. traders in Karachi want to open markets from April 15th CoronaInPakistan.,anti
4043,This is wrong on so many levels. Fresh air is what keeps us healthy physicallyand mentally. I think its messed up to push people into apartment 's then tell them they cant use their god given resources. coronavirus avlnews.,anti
4044,Today my younger girl is having a recall audition for a drama school by Zoom. New ways of working. StayHomeSavesLives.,anti
4045,Fast guide for beginners! What is altcoin? stayathome covid_19 motivation eth bitcoin btc xrp crypto corona finance get take buy news BREAKING guide makemoney earnmoney stayhome workingfromhome coronaviruslockdown,pro
4046,Tell people to StayHomeSavesLives. Tell them how to help the vulnerable stay safe.,anti
4047,Amn! easter,pro
4048,Our lives matter most COVID19Ghana StayHomeSavesLives GodHelpUsAll.,anti
4049,Era of fraudulent misappropriation of funds by states. freemubarakbala extendthelockdown.,anti
4050,This man is living in the Twilight Zone we 're in the middle of a pandemic and he wants to put people back to work so the stock market does n't crash and he 'd lose all his pressure money well f*** you and f*** your money we 're not ready to die for you!,pro
4051,Did anyone even think in their wildest dreams that would be selling groceries? But still reasonable effort to stay in business and support people. dominos ExtendTheLockdown COVID2020india IndiaFightsCorona.,anti
4052,The anti-Trump CULT quickly morphed into the HysteriaCult sensing that maybe the Coronavirus could accomplish what their 3.5 years of failed efforts to destroy the Presidency could n't do The ShutDown is the new Mue,pro
4053,"Let 's all listen to Grace, one of our Heddlu Bach at A great message around StayHomeSavesLives.",anti
4054,"Manufacturing has declined in the month of March, reported today by the Federal Reserve. Total industrial production fell 5.4%, and manufacturing output fell 6.3%. The largest decline was in motor vehicles and parts manufacturing. economics COVID19 pandemic",pro
4055,COVIDIOTS To all the Little Lord Fauntleroy BikersForTrump /incels for trump who miss their weekly manipedi -you and your ugly stepsisters should organize Haircuts at a covid19 rally. Be REALLY naughty and do n't wear masks so you can eat your cheesecake.,anti
4056,NY Gov no treatment Cuomo has expedited some low income housing outside city for minorities. Black Limousine service has been ongoing to the site since the scam started. I'm proud to give them their first limo ride ever as minorities. reope,pro
4057,This is rubbish. The abuses are massively variable and need to be addressed accordingly. ?? are right! coronavirus StayHomeSavesLives,anti
4058,Need my life back but all you clowns on the streets need to see thw bigger picture!!! extendthelockdown.,anti
4059,Beyond staggering numbers … this shut down needs to end … all businesses are essential … all jobs are essential … every paycheck is essential!,pro
4060,"Storms do n't last Forever,and when this is behind us, we 'll remember how we supported each other StayPositive StayHome Staysafe StormsDontLastForever WeGotThis Optimist YouGotThisWorld staystrong godblessall StayHomeSavesLives GodBlessUs",anti
4061,"The third of four BSL videos talking about the 4 E 's how the police will use the new policepowers to Engage, Explain, Encourage, Enforce StayHomeSavesLives ProtectTheNHS",anti
4062,U.S. House Majority Whip Rep. James Clyburn D-SC California Governor Newsom are on record saying: COVID-19 Pandemic is an OPPORTUNITY to reshape America to their progressive vision.,pro
4063,Why would any USA citizen vote for rinorik after he vowed to outsource more high paying NewJersey jobs? jerseycity reopennj operationgridlocknj madeinusa unem,pro
4064,"When science care get attacked by STUPIDITY, QUACKERY, NARCISSISM, OPPORTUNISM, … disinfectant magamoron orangeutan carolyngoodman maga socialDistancing lockdown stayAtHome",pro
4065,Go missouri reopenmissouri,pro
4066,So low IQ trump 's fans … and just wait to see what will happen in Brazil because of Bolsonaro will happen to you in US if trump is n't neutralized. trumpvirus trumpdementia,pro
4067,"COVID-19 Antibody Seroprevalence in Santa Clara County, California",pro
4068,"Here 's one old person who would rather die than see the economy go into the old crapper. You may wish a life of servitude working for facebook, amazon, and uber, but I'm too old for that.",pro
4069,rally 2,pro
4070,Team at thankful for their Vitamin D helping to boost their immune systems! NHS covidkindness 999foodbank stayhomesaveslives nhsheroes healthylivestogether,anti
4071,Our.,pro
4072,"There are over 3 million confirmed cases of COVID-19 and 200k deaths globally but people think it 's a good idea to go to the beach and participate in and OperationGridlock protests, things are going to get a lot worse NotDying4WallStreet GeneralStrike UBI.",pro
4073,A strong message to anyone thinking about meeting with friends over the Easter weekend StayHomeSavesLives,anti
4074,after we get a bail out for the 99% And all Americans get tested for coronavirus COVID19 saferwithsanders hantavirus generalstrike covidactnow medicareforall.,pro
4075,"I AGREE ELON MUSK, REOPENMEXICO Hydroxycloroquine.",pro
4076,I have n't heard one news story from any Rally 's getting sick.,pro
4077,Do the antibody tests have some flaws? Sure. But the numbers EVERYWHERE are proving the death rate is WAY lower than the fear-mongers would have you believe. wednesdaywisdom wednesdaymorning OPENAMERICANOW plandemic extendthelockdown is asinine,anti
4078,Ty flips off Dump every day for 4 years. resist maga covid_19 salemrally cancelrent reopenoregon extendthelockdown penceisanidiot americafirst whiteprivilege lockdown2020 bluelivesmatter gojoe COVIDIOT sundayfunday somanyreasons,pro
